iin_isam_id,logical_group,post_identifier,process_id,ticket_id,pending,naked,acked_with_failures
6335970A380050,ATW - LCID - Group 1,Euclid POST 3,8050,51,27,0,0
6335970A380051,ATW - LCID - Group 1,Euclid POST 4,8050,51,27,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8051,52,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8051,52,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8053,54,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8054,55,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8054,55,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8054,55,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8054,55,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8054,55,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8055,56,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8058,59,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8058,59,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8060,61,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8061,62,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8061,62,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8063,64,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8064,65,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8064,65,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8064,65,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8064,65,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8064,65,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8065,66,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8068,69,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8068,69,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8070,71,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8071,72,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8071,72,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8073,74,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8074,75,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8074,75,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8074,75,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8074,75,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8074,75,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8075,76,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8078,79,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8078,79,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8080,81,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8081,82,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8081,82,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8083,84,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8084,85,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8084,85,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8084,85,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8084,85,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8084,85,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8085,86,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8088,89,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8088,89,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8090,91,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8091,92,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8091,92,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8093,94,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8094,95,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8094,95,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8094,95,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8094,95,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8094,95,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8095,96,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8098,99,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8098,99,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8100,101,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8101,102,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8101,102,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8103,104,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8104,105,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8104,105,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8104,105,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8104,105,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8104,105,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8105,106,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8108,109,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8108,109,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8110,111,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8111,112,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8111,112,4,0,0
6335970A380004,ATW - Cubic PVal - Group 1,000121-16ce80,8112,113,2,0,1
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8113,114,4,0,0
6335970A380009,ATW - S&B TVM - Group 1,000243-039171,8113,114,0,0,2
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8114,115,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8114,115,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8114,115,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8114,115,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8114,115,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8115,116,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8118,119,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8118,119,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8120,121,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8121,122,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8121,122,4,0,0
6335970A380004,ATW - Cubic PVal - Group 1,000121-16ce80,8122,123,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8123,124,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8124,125,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8124,125,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8124,125,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8124,125,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8124,125,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8125,126,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8128,129,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8128,129,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8130,131,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8131,132,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8131,132,4,0,0
6335970A380004,ATW - Cubic PVal - Group 1,000121-16ce80,8132,133,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8133,134,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8134,135,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8134,135,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8134,135,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8134,135,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8134,135,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8135,136,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8138,139,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8138,139,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8140,141,4,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,8141,142,4,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,8141,142,4,0,0
6335970A380004,ATW - Cubic PVal - Group 1,000121-16ce80,8142,143,4,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,8143,144,4,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,8144,145,4,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,8144,145,4,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,8144,145,4,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,8144,145,4,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,8144,145,4,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,8145,146,4,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,8148,149,4,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,8148,149,4,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,8150,151,4,0,0
6335970A38004E,ATW - LCID - Group 1,Euclid POST 1,8151,152,4,0,0
6335970A38004F,ATW - LCID - Group 1,Euclid POST 2,8151,152,4,0,0
6335970A380050,ATW - LCID - Group 1,Euclid POST 3,8151,152,4,0,0
6335970A380051,ATW - LCID - Group 1,Euclid POST 4,8151,152,4,0,0
6335970A38004E,ATW - LCID - Group 1,Euclid POST 1,10426,,1,0,0
6335970A38004F,ATW - LCID - Group 1,Euclid POST 2,10426,,1,0,0
6335970A380050,ATW - LCID - Group 1,Euclid POST 3,10426,,1,0,0
6335970A380051,ATW - LCID - Group 1,Euclid POST 4,10426,,1,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,11688,36,35,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,11688,36,35,0,0
6335970A3800D8,ATW - Vix PVal - Group 3,,11689,37,35,0,0
6335970A38010C,ATW - Vix PVal - Group 4,,11690,38,35,0,0
6335970A38010D,ATW - Vix PVal - Group 4,,11690,38,35,0,0
6335970A380110,ATW - Vix PVal - Group 4,,11690,38,35,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,11692,40,35,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,11692,40,35,0,0
6335970A380004,ATW - Cubic PVal - Group 1,000121-16ce80,11693,41,35,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,11694,42,35,0,0
6335970A380009,ATW - S&B TVM - Group 1,000243-039171,11694,42,35,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,11695,43,35,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,11695,43,35,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,11695,43,35,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,11695,43,35,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,11695,43,35,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,11696,44,35,0,0
6335970A380120,ATW - S&B TVM - Group 5,000243-059173,11698,46,35,0,0
6335970A380121,ATW - S&B TVM - Group 5,000243-019172,11698,46,35,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,11699,47,35,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,11701,49,3,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,11701,49,3,0,0
6335970A380004,ATW - Cubic PVal - Group 1,000121-16ce80,11702,50,3,0,0
6335970A380008,ATW - S&B TVM - Group 1,eceliveisas3,11703,51,3,0,0
6335970A380009,ATW - S&B TVM - Group 1,000243-039171,11703,51,3,0,0
6335970A38000A,ATW - Worldline TVM - Group 1,000326-006891,11704,52,3,0,0
6335970A38004B,ATW - S&B TVM - Group 3,eceliveisas3,11705,53,3,0,0
6335970A3800D8,ATW - Vix PVal - Group 3,,11706,54,3,0,0
6335970A380120,ATW - S&B TVM - Group 5,000243-059173,11707,55,3,0,0
6335970A380121,ATW - S&B TVM - Group 5,000243-019172,11707,55,3,0,0
6335970A380007,ATW - S&B TVM - Group 2,eceliveisas3,11708,56,3,0,0
6335970A38000B,ATW - S&B TVM - Group 2,000326-003333,11708,56,3,0,0
6335970A380044,ATW - S&B TVM - Group 2,eceliveisas3,11708,56,3,0,0
6335970A380045,ATW - S&B TVM - Group 2,eceliveisas3,11708,56,3,0,0
6335970A380046,ATW - S&B TVM - Group 2,eceliveisas3,11708,56,3,0,0
6335970A3800BA,ATW - Vix PVal - Group 2,eceliveisas3,11710,58,3,0,0
6335970A3800BB,ATW - Vix PVal - Group 2,eceliveisas3,11710,58,3,0,0
6335970A38010C,ATW - Vix PVal - Group 4,,11711,59,3,0,0
6335970A38010D,ATW - Vix PVal - Group 4,,11711,59,3,0,0
6335970A380110,ATW - Vix PVal - Group 4,,11711,59,3,0,0
6335970A380005,ATW - Cubic ATG - Group 1,000121-163141,12140,,1,0,0
6335970A380006,ATW - Cubic ATG - Group 1,eceliveisas3,12140,,1,0,0
6335970A380004,ATW - Cubic PVal - Group 1,000121-16ce80,12141,,1,0,0
6335970A280001,TPE HSAM Group 1,,2,1,0,0,1
6335970A280001,TPE HSAM Group 3,,2,1,0,0,1
6335970A280001,TPE HSAM Group 1,,3,2,0,0,1
6335970A280001,TPE HSAM Group 3,,3,2,0,0,1
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,21,1,0,0,1
6335970A28003F,TPE - Cubic ATG - Group 1,,25,8,0,0,2
6335970A28003F,TPE - Cubic ATG - Group 1,,141,5,3,0,0
6335970A280002,TPE HSAM Group 2,,162,1,0,0,1
6335970A280002,TPE HSAM Group 2,,163,2,0,0,1
6335970A28003F,TPE - Cubic ATG - Group 1,,164,1,7,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,166,3,7,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,212,8,7,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,214,10,7,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,215,11,0,0,2
6335970A28003C,TPE - Worldline TVM - Group 1,,271,19,2,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,273,21,5,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,273,21,5,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,274,22,9,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,274,22,9,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,275,23,4,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,275,23,4,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,276,24,7,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,276,24,7,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,289,37,4,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,289,37,4,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,321,57,2,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,321,57,2,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,322,58,2,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,322,58,2,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,324,60,9,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,324,60,9,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,325,61,8,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,325,61,8,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,326,62,4,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,326,62,4,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,327,63,7,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,327,63,7,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,340,76,5,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,340,76,5,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,341,77,2,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,341,77,2,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,342,78,4,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,342,78,4,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,343,79,2,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,344,80,2,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,346,82,9,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,347,83,8,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,348,84,4,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,349,85,7,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,362,98,5,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,363,99,2,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,364,100,4,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,365,101,2,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,365,101,2,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,369,105,8,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,369,105,8,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,384,120,2,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,384,120,2,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,661,1,4,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,661,1,4,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,664,3,4,0,0
6335970A28007D,TPE - Fujitsu MTIS - Group 1,000142-942520,665,4,4,0,0
6335970A28007E,TPE - Fujitsu MTIS - Group 1,eceliveisas3,665,4,4,0,0
6335970A280080,TPE - Fujitsu MTIS - Group 1,000142-944061,665,4,4,0,0
6335970A280081,TPE - Fujitsu MTIS - Group 1,000142-944647,665,4,0,0,1
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,666,5,4,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,666,5,4,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,668,7,4,0,0
6335970A28007D,TPE - Fujitsu MTIS - Group 1,000142-942520,669,8,4,0,0
6335970A28007E,TPE - Fujitsu MTIS - Group 1,eceliveisas3,669,8,4,0,0
6335970A280080,TPE - Fujitsu MTIS - Group 1,000142-944061,669,8,4,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,681,9,8,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,681,9,8,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,683,11,8,0,0
6335970A28007D,TPE - Fujitsu MTIS - Group 1,000142-942520,684,12,8,0,0
6335970A28007E,TPE - Fujitsu MTIS - Group 1,eceliveisas3,684,12,8,0,0
6335970A28007F,TPE - Fujitsu MTIS - Group 1,000142-949679,684,12,0,0,2
6335970A280080,TPE - Fujitsu MTIS - Group 1,000142-944061,684,12,8,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,685,13,11,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,685,13,11,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,687,15,11,0,0
6335970A28007D,TPE - Fujitsu MTIS - Group 1,000142-942520,688,16,11,0,0
6335970A28007E,TPE - Fujitsu MTIS - Group 1,eceliveisas3,688,16,11,0,0
6335970A28007F,TPE - Fujitsu MTIS - Group 1,000142-949679,688,16,0,0,10
6335970A280080,TPE - Fujitsu MTIS - Group 1,000142-944061,688,16,11,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,702,2,2,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,702,2,2,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,704,4,2,0,0
6335970A28007D,TPE - Fujitsu MTIS - Group 1,000142-942520,705,5,2,0,0
6335970A28007E,TPE - Fujitsu MTIS - Group 1,eceliveisas3,705,5,2,0,0
6335970A280080,TPE - Fujitsu MTIS - Group 1,000142-944061,705,5,2,0,0
6335970A280002,TPE HSAM Group 2,,729,168,0,0,1
6335970A28003C,TPE - Worldline TVM - Group 1,,782,6,2,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,782,6,2,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,783,7,2,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,821,17,4,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,821,17,4,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,822,18,4,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,823,19,4,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,823,19,4,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,824,20,4,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,825,21,8,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,825,21,8,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,826,22,8,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,827,23,11,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,827,23,11,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,828,24,11,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,841,4,11,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,901,5,18,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,901,5,18,0,0
6335970A2800AA,TPE - Cubic ATG - Group 2,000142-942520,902,6,18,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,903,7,18,0,0
6335970A28007D,TPE - Fujitsu MTIS - Group 1,000142-942520,904,8,18,0,0
6335970A28007E,TPE - Fujitsu MTIS - Group 1,eceliveisas3,904,8,18,0,0
6335970A28007F,TPE - Fujitsu MTIS - Group 1,000142-949679,904,8,0,0,1
6335970A280080,TPE - Fujitsu MTIS - Group 1,000142-944061,904,8,18,0,0
6335970A280081,TPE - Fujitsu MTIS - Group 1,000142-944647,904,8,0,0,1
6335970A2800B8,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800B9,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800BA,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800BB,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800BC,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800BD,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800BE,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800BF,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800C0,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A2800C1,TPE - Fujitsu MTIS - Group 2,eceliveisas3,905,9,18,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,906,10,18,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,906,10,18,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,907,11,18,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,908,12,11,0,0
6335970A28003F,TPE - Cubic ATG - Group 1,,908,12,11,0,0
6335970A2800AA,TPE - Cubic ATG - Group 2,000142-942520,909,13,11,0,0
6335970A280040,TPE - Cubic PVAL - Group 1,000121-16f213,910,14,11,0,0
6335970A28007D,TPE - Fujitsu MTIS - Group 1,000142-942520,911,15,11,0,0
6335970A28007E,TPE - Fujitsu MTIS - Group 1,eceliveisas3,911,15,11,0,0
6335970A280080,TPE - Fujitsu MTIS - Group 1,000142-944061,911,15,11,0,0
6335970A2800B8,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800B9,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800BA,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800BB,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800BC,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800BD,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800BE,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800BF,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800C0,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A2800C1,TPE - Fujitsu MTIS - Group 2,eceliveisas3,912,16,11,0,0
6335970A28003C,TPE - Worldline TVM - Group 1,,913,17,11,0,0
6335970A28003D,TPE - Worldline TVM - Group 1,000326-003333,913,17,11,0,0
6335970A280059,TPE - Worldline TVM - Group 2,000326-007022,914,18,11,0,0
6335970A28003E,TPE - Cubic ATG - Group 1,000121-16baee,915,19,11,0,0
